# file: Allelelist_history.txt
# date: 2025-12-10
# version: IPD-KIR 2.15.0
# origin: https://github.com/ANHIG/IPDKIR/Allelelist_history.txt
# repository: https://raw.githubusercontent.com/ANHIG/IPDKIR/Latest/Allelelist_history.txt
# author: IPD Team (ipdsubs@anthonynolan.org)
KIR_ID,2150,2140,2130,2120,2110,2100,2090,2080,2071,2070,2060,2050,2040,2030,2020,2010,2001,2000,1040,1030,1021,1020,1011,1010,1000
KIR01062,KIR2DL1*0040105,KIR2DL1*0040105,KIR2DL1*0040105,KIR2DL1*0040105,KIR2DL1*0040105,KIR2DL1*0040105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01063,KIR2DL1*0020108,KIR2DL1*0020108,KIR2DL1*0020108,KIR2DL1*0020108,KIR2DL1*0020108,KIR2DL1*0020108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01064,KIR2DL3*0010112,KIR2DL3*0010112,KIR2DL3*0010112,KIR2DL3*0010112,KIR2DL3*0010112,KIR2DL3*0010112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01065,KIR2DL1*0020109,KIR2DL1*0020109,KIR2DL1*0020109,KIR2DL1*0020109,KIR2DL1*0020109,KIR2DL1*0020109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01066,KIR3DL1*0150216,KIR3DL1*0150216,KIR3DL1*0150216,KIR3DL1*0150216,KIR3DL1*0150216,KIR3DL1*0150216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01067,KIR3DL1*0050108,KIR3DL1*0050108,KIR3DL1*0050108,KIR3DL1*0050108,KIR3DL1*0050108,KIR3DL1*0050108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01068,KIR2DL1*0020110,KIR2DL1*0020110,KIR2DL1*0020110,KIR2DL1*0020110,KIR2DL1*0020110,KIR2DL1*0020110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01069,KIR2DL1*0040106,KIR2DL1*0040106,KIR2DL1*0040106,KIR2DL1*0040106,KIR2DL1*0040106,KIR2DL1*0040106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01070,KIR2DL1*0030214,KIR2DL1*0030214,KIR2DL1*0030214,KIR2DL1*0030214,KIR2DL1*0030214,KIR2DL1*0030214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01071,KIR3DL1*0020102,KIR3DL1*0020102,KIR3DL1*0020102,KIR3DL1*0020102,KIR3DL1*0020102,KIR3DL1*0020102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01072,KIR2DL3*0010113,KIR2DL3*0010113,KIR2DL3*0010113,KIR2DL3*0010113,KIR2DL3*0010113,KIR2DL3*0010113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01074,KIR2DL1*0040107,KIR2DL1*0040107,KIR2DL1*0040107,KIR2DL1*0040107,KIR2DL1*0040107,KIR2DL1*0040107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01075,KIR3DL1*0090102,KIR3DL1*0090102,KIR3DL1*0090102,KIR3DL1*0090102,KIR3DL1*0090102,KIR3DL1*0090102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01076,KIR2DL1*0020111,KIR2DL1*0020111,KIR2DL1*0020111,KIR2DL1*0020111,KIR2DL1*0020111,KIR2DL1*0020111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01077,KIR2DL1*0030215,KIR2DL1*0030215,KIR2DL1*0030215,KIR2DL1*0030215,KIR2DL1*0030215,KIR2DL1*0030215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01078,KIR3DL1*0010106,KIR3DL1*0010106,KIR3DL1*0010106,KIR3DL1*0010106,KIR3DL1*0010106,KIR3DL1*0010106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01079,KIR2DL1*0040108,KIR2DL1*0040108,KIR2DL1*0040108,KIR2DL1*0040108,KIR2DL1*0040108,KIR2DL1*0040108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01080,KIR2DL3*0010114,KIR2DL3*0010114,KIR2DL3*0010114,KIR2DL3*0010114,KIR2DL3*0010114,KIR2DL3*0010114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01081,KIR2DL1*0030216,KIR2DL1*0030216,KIR2DL1*0030216,KIR2DL1*0030216,KIR2DL1*0030216,KIR2DL1*0030216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01082,KIR2DL1*0030217,KIR2DL1*0030217,KIR2DL1*0030217,KIR2DL1*0030217,KIR2DL1*0030217,KIR2DL1*0030217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01083,KIR2DL1*0030218,KIR2DL1*0030218,KIR2DL1*0030218,KIR2DL1*0030218,KIR2DL1*0030218,KIR2DL1*0030218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01084,KIR2DL1*0040109,KIR2DL1*0040109,KIR2DL1*0040109,KIR2DL1*0040109,KIR2DL1*0040109,KIR2DL1*0040109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01085,KIR2DL1*0040110,KIR2DL1*0040110,KIR2DL1*0040110,KIR2DL1*0040110,KIR2DL1*0040110,KIR2DL1*0040110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01086,KIR3DL1*1190102,KIR3DL1*1190102,KIR3DL1*1190102,KIR3DL1*1190102,KIR3DL1*1190102,KIR3DL1*1190102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01087,KIR2DL1*0030219,KIR2DL1*0030219,KIR2DL1*0030219,KIR2DL1*0030219,KIR2DL1*0030219,KIR2DL1*0030219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01088,KIR2DL1*0030220,KIR2DL1*0030220,KIR2DL1*0030220,KIR2DL1*0030220,KIR2DL1*0030220,KIR2DL1*0030220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01089,KIR2DL2*0030108,KIR2DL2*0030108,KIR2DL2*0030108,KIR2DL2*0030108,KIR2DL2*0030108,KIR2DL2*0030108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01090,KIR2DL1*0040111,KIR2DL1*0040111,KIR2DL1*0040111,KIR2DL1*0040111,KIR2DL1*0040111,KIR2DL1*0040111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01091,KIR2DL1*0020112,KIR2DL1*0020112,KIR2DL1*0020112,KIR2DL1*0020112,KIR2DL1*0020112,KIR2DL1*0020112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01092,KIR3DL1*0050109,KIR3DL1*0050109,KIR3DL1*0050109,KIR3DL1*0050109,KIR3DL1*0050109,KIR3DL1*0050109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01093,KIR3DL1*0040106,KIR3DL1*0040106,KIR3DL1*0040106,KIR3DL1*0040106,KIR3DL1*0040106,KIR3DL1*0040106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01094,KIR2DL1*0040112,KIR2DL1*0040112,KIR2DL1*0040112,KIR2DL1*0040112,KIR2DL1*0040112,KIR2DL1*0040112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01095,KIR2DL5B*0020108,KIR2DL5B*0020108,KIR2DL5B*0020108,KIR2DL5B*0020108,KIR2DL5B*0020108,KIR2DL5B*0020108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01096,KIR3DL1*0150217,KIR3DL1*0150217,KIR3DL1*0150217,KIR3DL1*0150217,KIR3DL1*0150217,KIR3DL1*0150217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01097,KIR3DL1*0040107,KIR3DL1*0040107,KIR3DL1*0040107,KIR3DL1*0040107,KIR3DL1*0040107,KIR3DL1*0040107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01098,KIR2DL1*0030221,KIR2DL1*0030221,KIR2DL1*0030221,KIR2DL1*0030221,KIR2DL1*0030221,KIR2DL1*0030221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01099,KIR2DL1*0030222,KIR2DL1*0030222,KIR2DL1*0030222,KIR2DL1*0030222,KIR2DL1*0030222,KIR2DL1*0030222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01100,KIR3DL1*0010107,KIR3DL1*0010107,KIR3DL1*0010107,KIR3DL1*0010107,KIR3DL1*0010107,KIR3DL1*0010107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01101,KIR2DL3*0010115,KIR2DL3*0010115,KIR2DL3*0010115,KIR2DL3*0010115,KIR2DL3*0010115,KIR2DL3*0010115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01102,KIR3DL1*0050110,KIR3DL1*0050110,KIR3DL1*0050110,KIR3DL1*0050110,KIR3DL1*0050110,KIR3DL1*0050110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01103,KIR3DL1*0070105,KIR3DL1*0070105,KIR3DL1*0070105,KIR3DL1*0070105,KIR3DL1*0070105,KIR3DL1*0070105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01104,KIR2DL1*0040113,KIR2DL1*0040113,KIR2DL1*0040113,KIR2DL1*0040113,KIR2DL1*0040113,KIR2DL1*0040113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01105,KIR3DL1*0010108,KIR3DL1*0010108,KIR3DL1*0010108,KIR3DL1*0010108,KIR3DL1*0010108,KIR3DL1*0010108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01106,KIR2DL1*0020113,KIR2DL1*0020113,KIR2DL1*0020113,KIR2DL1*0020113,KIR2DL1*0020113,KIR2DL1*0020113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01107,KIR2DL1*0030223,KIR2DL1*0030223,KIR2DL1*0030223,KIR2DL1*0030223,KIR2DL1*0030223,KIR2DL1*0030223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01108,KIR2DL1*0040114,KIR2DL1*0040114,KIR2DL1*0040114,KIR2DL1*0040114,KIR2DL1*0040114,KIR2DL1*0040114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01109,KIR3DL1*0070106,KIR3DL1*0070106,KIR3DL1*0070106,KIR3DL1*0070106,KIR3DL1*0070106,KIR3DL1*0070106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01110,KIR3DL1*0010109,KIR3DL1*0010109,KIR3DL1*0010109,KIR3DL1*0010109,KIR3DL1*0010109,KIR3DL1*0010109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01111,KIR2DL1*0020114,KIR2DL1*0020114,KIR2DL1*0020114,KIR2DL1*0020114,KIR2DL1*0020114,KIR2DL1*0020114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01112,KIR3DL1*0090103,KIR3DL1*0090103,KIR3DL1*0090103,KIR3DL1*0090103,KIR3DL1*0090103,KIR3DL1*0090103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01113,KIR2DL1*0030224,KIR2DL1*0030224,KIR2DL1*0030224,KIR2DL1*0030224,KIR2DL1*0030224,KIR2DL1*0030224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01114,KIR3DL1*0040108,KIR3DL1*0040108,KIR3DL1*0040108,KIR3DL1*0040108,KIR3DL1*0040108,KIR3DL1*0040108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01115,KIR2DL1*0030225,KIR2DL1*0030225,KIR2DL1*0030225,KIR2DL1*0030225,KIR2DL1*0030225,KIR2DL1*0030225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01116,KIR2DL3*036,KIR2DL3*036,KIR2DL3*036,KIR2DL3*036,KIR2DL3*036,KIR2DL3*036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01117,KIR3DL1*0020103,KIR3DL1*0020103,KIR3DL1*0020103,KIR3DL1*0020103,KIR3DL1*0020103,KIR3DL1*0020103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01118,KIR2DL1*0020115,KIR2DL1*0020115,KIR2DL1*0020115,KIR2DL1*0020115,KIR2DL1*0020115,KIR2DL1*0020115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01119,KIR3DL1*0040109,KIR3DL1*0040109,KIR3DL1*0040109,KIR3DL1*0040109,KIR3DL1*0040109,KIR3DL1*0040109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01120,KIR3DL1*0050111,KIR3DL1*0050111,KIR3DL1*0050111,KIR3DL1*0050111,KIR3DL1*0050111,KIR3DL1*0050111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01121,KIR3DL1*0150218,KIR3DL1*0150218,KIR3DL1*0150218,KIR3DL1*0150218,KIR3DL1*0150218,KIR3DL1*0150218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01122,KIR2DL1*0020116,KIR2DL1*0020116,KIR2DL1*0020116,KIR2DL1*0020116,KIR2DL1*0020116,KIR2DL1*0020116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01123,KIR2DL1*0040115,KIR2DL1*0040115,KIR2DL1*0040115,KIR2DL1*0040115,KIR2DL1*0040115,KIR2DL1*0040115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01124,KIR3DL1*0010110,KIR3DL1*0010110,KIR3DL1*0010110,KIR3DL1*0010110,KIR3DL1*0010110,KIR3DL1*0010110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01125,KIR2DL1*0030226,KIR2DL1*0030226,KIR2DL1*0030226,KIR2DL1*0030226,KIR2DL1*0030226,KIR2DL1*0030226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01126,KIR2DL1*0030227,KIR2DL1*0030227,KIR2DL1*0030227,KIR2DL1*0030227,KIR2DL1*0030227,KIR2DL1*0030227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01127,KIR3DL1*0090104,KIR3DL1*0090104,KIR3DL1*0090104,KIR3DL1*0090104,KIR3DL1*0090104,KIR3DL1*0090104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01128,KIR3DL1*0010111,KIR3DL1*0010111,KIR3DL1*0010111,KIR3DL1*0010111,KIR3DL1*0010111,KIR3DL1*0010111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01129,KIR2DL1*0030228,KIR2DL1*0030228,KIR2DL1*0030228,KIR2DL1*0030228,KIR2DL1*0030228,KIR2DL1*0030228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01130,KIR2DL1*0030229,KIR2DL1*0030229,KIR2DL1*0030229,KIR2DL1*0030229,KIR2DL1*0030229,KIR2DL1*0030229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01131,KIR2DL1*0030230,KIR2DL1*0030230,KIR2DL1*0030230,KIR2DL1*0030230,KIR2DL1*0030230,KIR2DL1*0030230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01132,KIR2DL1*0030231,KIR2DL1*0030231,KIR2DL1*0030231,KIR2DL1*0030231,KIR2DL1*0030231,KIR2DL1*0030231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01133,KIR2DL4*0010203,KIR2DL4*0010203,KIR2DL4*0010203,KIR2DL4*0010203,KIR2DL4*0010203,KIR2DL4*0010203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01134,KIR2DL4*0010309,KIR2DL4*0010309,KIR2DL4*0010309,KIR2DL4*0010309,KIR2DL4*0010309,KIR2DL4*0010309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01135,KIR2DL4*00107,KIR2DL4*00107,KIR2DL4*00107,KIR2DL4*00107,KIR2DL4*00107,KIR2DL4*00107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01136,KIR2DL4*0050102,KIR2DL4*0050102,KIR2DL4*0050102,KIR2DL4*0050102,KIR2DL4*0050102,KIR2DL4*0050102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01137,KIR2DL4*0050103,KIR2DL4*0050103,KIR2DL4*0050103,KIR2DL4*0050103,KIR2DL4*0050103,KIR2DL4*0050103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01138,KIR2DL4*0050104,KIR2DL4*0050104,KIR2DL4*0050104,KIR2DL4*0050104,KIR2DL4*0050104,KIR2DL4*0050104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01139,KIR2DL4*0050105,KIR2DL4*0050105,KIR2DL4*0050105,KIR2DL4*0050105,KIR2DL4*0050105,KIR2DL4*0050105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01140,KIR2DL4*0050106,KIR2DL4*0050106,KIR2DL4*0050106,KIR2DL4*0050106,KIR2DL4*0050106,KIR2DL4*0050106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01141,KIR2DL4*0050107,KIR2DL4*0050107,KIR2DL4*0050107,KIR2DL4*0050107,KIR2DL4*0050107,KIR2DL4*0050107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01142,KIR2DL4*0060202,KIR2DL4*0060202,KIR2DL4*0060202,KIR2DL4*0060202,KIR2DL4*0060202,KIR2DL4*0060202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01143,KIR2DL4*00604,KIR2DL4*00604,KIR2DL4*00604,KIR2DL4*00604,KIR2DL4*00604,KIR2DL4*00604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01144,KIR2DL4*0080106,KIR2DL4*0080106,KIR2DL4*0080106,KIR2DL4*0080106,KIR2DL4*0080106,KIR2DL4*0080106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01145,KIR2DL4*0080107,KIR2DL4*0080107,KIR2DL4*0080107,KIR2DL4*0080107,KIR2DL4*0080107,KIR2DL4*0080107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01146,KIR2DL4*0080108,KIR2DL4*0080108,KIR2DL4*0080108,KIR2DL4*0080108,KIR2DL4*0080108,KIR2DL4*0080108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01147,KIR2DL4*0080205,KIR2DL4*0080205,KIR2DL4*0080205,KIR2DL4*0080205,KIR2DL4*0080205,KIR2DL4*0080205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01148,KIR2DL4*0080206,KIR2DL4*0080206,KIR2DL4*0080206,KIR2DL4*0080206,KIR2DL4*0080206,KIR2DL4*0080206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01149,KIR2DL4*0080207,KIR2DL4*0080207,KIR2DL4*0080207,KIR2DL4*0080207,KIR2DL4*0080207,KIR2DL4*0080207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01150,KIR2DL4*0080208,KIR2DL4*0080208,KIR2DL4*0080208,KIR2DL4*0080208,KIR2DL4*0080208,KIR2DL4*0080208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01151,KIR2DL4*00803,KIR2DL4*00803,KIR2DL4*00803,KIR2DL4*00803,KIR2DL4*00803,KIR2DL4*00803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01152,KIR2DL4*0080401,KIR2DL4*0080401,KIR2DL4*0080401,KIR2DL4*0080401,KIR2DL4*0080401,KIR2DL4*0080401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01153,KIR2DL4*0080402,KIR2DL4*0080402,KIR2DL4*0080402,KIR2DL4*0080402,KIR2DL4*0080402,KIR2DL4*0080402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01154,KIR2DL4*00805,KIR2DL4*00805,KIR2DL4*00805,KIR2DL4*00805,KIR2DL4*00805,KIR2DL4*00805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01155,KIR2DL4*0110102,KIR2DL4*0110102,KIR2DL4*0110102,KIR2DL4*0110102,KIR2DL4*0110102,KIR2DL4*0110102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01156,KIR2DL4*0110103,KIR2DL4*0110103,KIR2DL4*0110103,KIR2DL4*0110103,KIR2DL4*0110103,KIR2DL4*0110103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01157,KIR2DL4*042,KIR2DL4*042,KIR2DL4*042,KIR2DL4*042,KIR2DL4*042,KIR2DL4*042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01158,KIR2DL4*043,KIR2DL4*043,KIR2DL4*043,KIR2DL4*043,KIR2DL4*043,KIR2DL4*043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01159,KIR2DL4*044,KIR2DL4*044,KIR2DL4*044,KIR2DL4*044,KIR2DL4*044,KIR2DL4*044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01160,KIR2DL4*045,KIR2DL4*045,KIR2DL4*045,KIR2DL4*045,KIR2DL4*045,KIR2DL4*045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01161,KIR2DL4*046,KIR2DL4*046,KIR2DL4*046,KIR2DL4*046,KIR2DL4*046,KIR2DL4*046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01162,KIR2DL4*047,KIR2DL4*047,KIR2DL4*047,KIR2DL4*047,KIR2DL4*047,KIR2DL4*047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01163,KIR2DL4*048,KIR2DL4*048,KIR2DL4*048,KIR2DL4*048,KIR2DL4*048,KIR2DL4*048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01164,KIR2DL4*049,KIR2DL4*049,KIR2DL4*049,KIR2DL4*049,KIR2DL4*049,KIR2DL4*049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KIR01165,KIR2DL4*050,KIR2DL4*050,KIR2DL4*050,KIR2DL4*050,KIR2DL4*050,KIR2DL4*050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
